OEM,PSM,RGB,GRAY,BLUR,THRES,RESC,INV,DIRECTORY,FILE,BLOCKS,CONF,RUNTIME
1,1,True,True,True,True,True,True,test_images,IMG_2438.jpg,17,69.0,5.0
1,3,False,False,False,False,False,False,test_images,DSC_0017.JPG,10,49.8,12.0
1,3,False,False,False,False,False,False,test_images,DSC_0018.JPG,12,65.2,12.0
1,3,False,False,False,False,False,False,test_images,DSC_0026.JPG,3,68.8,10.0
1,3,False,False,False,False,False,False,test_images,DSC_0040.JPG,24,65.2,11.0
1,3,False,False,False,False,False,False,test_images,DSC_0041.JPG,15,42.3,10.0
1,3,False,False,False,False,False,False,test_images,DSC_0049.JPG,0,nan,12.0
1,3,False,False,False,False,False,False,test_images,DSC_0056.JPG,10,42.4,11.0
1,3,False,False,False,False,False,False,test_images,DSC_0061.JPG,6,66.6,17.0
1,3,False,False,False,False,False,False,test_images,DSC_0068.JPG,5,76.6,12.0
1,3,False,False,False,False,False,False,test_images,IMG_2438.jpg,8,70.8,7.0
1,3,True,False,False,False,False,False,test_images,DSC_0017.JPG,10,58.7,12.0
1,3,True,False,False,False,False,False,test_images,DSC_0018.JPG,12,65.3,12.0
1,3,True,False,False,False,False,False,test_images,DSC_0026.JPG,3,66.0,10.0
1,3,True,False,False,False,False,False,test_images,DSC_0040.JPG,24,60.4,11.0
1,3,True,False,False,False,False,False,test_images,DSC_0041.JPG,15,40.7,10.0
1,3,True,False,False,False,False,False,test_images,DSC_0049.JPG,0,nan,12.0
1,3,True,False,False,False,False,False,test_images,DSC_0056.JPG,10,42.1,11.0
1,3,True,False,False,False,False,False,test_images,DSC_0061.JPG,6,67.5,17.0
1,3,True,False,False,False,False,False,test_images,DSC_0068.JPG,5,74.7,12.0
1,3,True,False,False,False,False,False,test_images,IMG_2438.jpg,8,73.4,7.0
1,3,False,True,False,False,False,False,test_images,DSC_0017.JPG,8,64.2,5.0
1,3,False,True,False,False,False,False,test_images,DSC_0018.JPG,22,53.7,8.0
1,3,False,True,False,False,False,False,test_images,DSC_0026.JPG,12,52.1,9.0
1,3,False,True,False,False,False,False,test_images,DSC_0040.JPG,15,59.1,7.0
1,3,False,True,False,False,False,False,test_images,DSC_0041.JPG,4,46.8,8.0
1,3,False,True,False,False,False,False,test_images,DSC_0049.JPG,0,nan,7.0
1,3,False,True,False,False,False,False,test_images,DSC_0056.JPG,15,40.1,9.0
1,3,False,True,False,False,False,False,test_images,DSC_0061.JPG,4,48.7,10.0
1,3,False,True,False,False,False,False,test_images,DSC_0068.JPG,6,77.7,5.0
1,3,False,True,False,False,False,False,test_images,IMG_2438.jpg,13,73.8,4.0
1,3,True,True,False,False,False,False,test_images,DSC_0017.JPG,8,84.6,5.0
1,3,True,True,False,False,False,False,test_images,DSC_0018.JPG,16,65.3,7.0
1,3,True,True,False,False,False,False,test_images,DSC_0026.JPG,9,58.0,8.0
1,3,True,True,False,False,False,False,test_images,DSC_0040.JPG,10,70.9,8.0
1,3,True,True,False,False,False,False,test_images,DSC_0041.JPG,5,74.8,7.0
1,3,True,True,False,False,False,False,test_images,DSC_0049.JPG,0,nan,7.0
1,3,True,True,False,False,False,False,test_images,DSC_0056.JPG,5,47.1,8.0
1,3,True,True,False,False,False,False,test_images,DSC_0061.JPG,3,52.4,11.0
1,3,True,True,False,False,False,False,test_images,DSC_0068.JPG,2,90.5,5.0
1,3,True,True,False,False,False,False,test_images,IMG_2438.jpg,14,69.5,4.0
1,3,False,False,True,False,False,False,test_images,DSC_0017.JPG,11,57.6,18.0
1,3,False,False,True,False,False,False,test_images,DSC_0018.JPG,12,60.9,13.0
1,3,False,False,True,False,False,False,test_images,DSC_0026.JPG,7,52.0,11.0
1,3,False,False,True,False,False,False,test_images,DSC_0040.JPG,16,70.7,12.0
1,3,False,False,True,False,False,False,test_images,DSC_0041.JPG,6,50.9,13.0
1,3,False,False,True,False,False,False,test_images,DSC_0049.JPG,0,nan,12.0
1,3,False,False,True,False,False,False,test_images,DSC_0056.JPG,10,54.3,14.0
1,3,False,False,True,False,False,False,test_images,DSC_0061.JPG,4,65.9,18.0
1,3,False,False,True,False,False,False,test_images,DSC_0068.JPG,5,85.7,14.0
1,3,False,False,True,False,False,False,test_images,IMG_2438.jpg,5,70.7,9.0
1,3,True,False,True,False,False,False,test_images,DSC_0017.JPG,11,80.4,18.0
1,3,True,False,True,False,False,False,test_images,DSC_0018.JPG,12,61.4,13.0
1,3,True,False,True,False,False,False,test_images,DSC_0026.JPG,7,53.3,11.0
1,3,True,False,True,False,False,False,test_images,DSC_0040.JPG,16,67.1,11.0
1,3,True,False,True,False,False,False,test_images,DSC_0041.JPG,6,53.5,13.0
1,3,True,False,True,False,False,False,test_images,DSC_0049.JPG,0,nan,12.0
1,3,True,False,True,False,False,False,test_images,DSC_0056.JPG,10,54.4,14.0
1,3,True,False,True,False,False,False,test_images,DSC_0061.JPG,4,62.6,18.0
1,3,True,False,True,False,False,False,test_images,DSC_0068.JPG,5,79.4,14.0
1,3,True,False,True,False,False,False,test_images,IMG_2438.jpg,5,68.3,11.0
1,3,False,True,True,False,False,False,test_images,DSC_0017.JPG,6,54.9,8.0
1,3,False,True,True,False,False,False,test_images,DSC_0018.JPG,15,60.0,8.0
1,3,False,True,True,False,False,False,test_images,DSC_0026.JPG,11,47.2,7.0
1,3,False,True,True,False,False,False,test_images,DSC_0040.JPG,13,76.6,6.0
1,3,False,True,True,False,False,False,test_images,DSC_0041.JPG,4,63.3,7.0
1,3,False,True,True,False,False,False,test_images,DSC_0049.JPG,0,nan,6.0
1,3,False,True,True,False,False,False,test_images,DSC_0056.JPG,8,45.7,8.0
1,3,False,True,True,False,False,False,test_images,DSC_0061.JPG,5,61.4,10.0
1,3,False,True,True,False,False,False,test_images,DSC_0068.JPG,6,83.6,6.0
1,3,False,True,True,False,False,False,test_images,IMG_2438.jpg,18,63.1,5.0
1,3,True,True,True,False,False,False,test_images,DSC_0017.JPG,6,37.6,7.0
1,3,True,True,True,False,False,False,test_images,DSC_0018.JPG,12,47.8,8.0
1,3,True,True,True,False,False,False,test_images,DSC_0026.JPG,6,62.1,7.0
1,3,True,True,True,False,False,False,test_images,DSC_0040.JPG,11,69.5,6.0
1,3,True,True,True,False,False,False,test_images,DSC_0041.JPG,7,73.4,7.0
1,3,True,True,True,False,False,False,test_images,DSC_0049.JPG,0,nan,6.0
1,3,True,True,True,False,False,False,test_images,DSC_0056.JPG,11,52.6,7.0
1,3,True,True,True,False,False,False,test_images,DSC_0061.JPG,11,49.4,9.0
1,3,True,True,True,False,False,False,test_images,DSC_0068.JPG,6,63.2,6.0
1,3,True,True,True,False,False,False,test_images,IMG_2438.jpg,15,62.9,5.0
1,3,False,False,False,True,False,False,test_images,DSC_0017.JPG,,,
1,3,False,False,False,True,False,False,test_images,DSC_0018.JPG,,,
1,3,False,False,False,True,False,False,test_images,DSC_0026.JPG,,,
1,3,False,False,False,True,False,False,test_images,DSC_0040.JPG,,,
1,3,False,False,False,True,False,False,test_images,DSC_0041.JPG,,,
1,3,False,False,False,True,False,False,test_images,DSC_0049.JPG,,,
1,3,False,False,False,True,False,False,test_images,DSC_0056.JPG,,,
1,3,False,False,False,True,False,False,test_images,DSC_0061.JPG,,,
1,3,False,False,False,True,False,False,test_images,DSC_0068.JPG,,,
1,3,False,False,False,True,False,False,test_images,IMG_2438.jpg,,,
1,3,True,False,False,True,False,False,test_images,DSC_0017.JPG,,,
1,3,True,False,False,True,False,False,test_images,DSC_0018.JPG,,,
1,3,True,False,False,True,False,False,test_images,DSC_0026.JPG,,,
1,3,True,False,False,True,False,False,test_images,DSC_0040.JPG,,,
1,3,True,False,False,True,False,False,test_images,DSC_0041.JPG,,,
1,3,True,False,False,True,False,False,test_images,DSC_0049.JPG,,,
1,3,True,False,False,True,False,False,test_images,DSC_0056.JPG,,,
1,3,True,False,False,True,False,False,test_images,DSC_0061.JPG,,,
1,3,True,False,False,True,False,False,test_images,DSC_0068.JPG,,,
1,3,True,False,False,True,False,False,test_images,IMG_2438.jpg,,,
1,3,False,True,False,True,False,False,test_images,DSC_0017.JPG,8,58.1,2.0
1,3,False,True,False,True,False,False,test_images,DSC_0018.JPG,22,52.3,4.0
1,3,False,True,False,True,False,False,test_images,DSC_0026.JPG,12,45.2,3.0
1,3,False,True,False,True,False,False,test_images,DSC_0040.JPG,15,60.9,2.0
1,3,False,True,False,True,False,False,test_images,DSC_0041.JPG,4,39.1,4.0
1,3,False,True,False,True,False,False,test_images,DSC_0049.JPG,0,nan,2.0
1,3,False,True,False,True,False,False,test_images,DSC_0056.JPG,15,46.0,3.0
1,3,False,True,False,True,False,False,test_images,DSC_0061.JPG,4,51.7,5.0
1,3,False,True,False,True,False,False,test_images,DSC_0068.JPG,6,86.1,2.0
1,3,False,True,False,True,False,False,test_images,IMG_2438.jpg,13,74.4,2.0
1,3,True,True,False,True,False,False,test_images,DSC_0017.JPG,8,58.8,2.0
1,3,True,True,False,True,False,False,test_images,DSC_0018.JPG,16,63.4,3.0
1,3,True,True,False,True,False,False,test_images,DSC_0026.JPG,9,58.5,3.0
1,3,True,True,False,True,False,False,test_images,DSC_0040.JPG,10,69.3,2.0
1,3,True,True,False,True,False,False,test_images,DSC_0041.JPG,5,74.3,2.0
1,3,True,True,False,True,False,False,test_images,DSC_0049.JPG,0,nan,2.0
1,3,True,True,False,True,False,False,test_images,DSC_0056.JPG,5,44.1,2.0
1,3,True,True,False,True,False,False,test_images,DSC_0061.JPG,3,53.8,6.0
1,3,True,True,False,True,False,False,test_images,DSC_0068.JPG,2,89.7,2.0
1,3,True,True,False,True,False,False,test_images,IMG_2438.jpg,14,70.8,2.0
1,3,False,False,True,True,False,False,test_images,DSC_0017.JPG,,,
1,3,False,False,True,True,False,False,test_images,DSC_0018.JPG,,,
1,3,False,False,True,True,False,False,test_images,DSC_0026.JPG,,,
1,3,False,False,True,True,False,False,test_images,DSC_0040.JPG,,,
1,3,False,False,True,True,False,False,test_images,DSC_0041.JPG,,,
1,3,False,False,True,True,False,False,test_images,DSC_0049.JPG,,,
1,3,False,False,True,True,False,False,test_images,DSC_0056.JPG,,,
1,3,False,False,True,True,False,False,test_images,DSC_0061.JPG,,,
1,3,False,False,True,True,False,False,test_images,DSC_0068.JPG,,,
1,3,False,False,True,True,False,False,test_images,IMG_2438.jpg,,,
1,3,True,False,True,True,False,False,test_images,DSC_0017.JPG,,,
1,3,True,False,True,True,False,False,test_images,DSC_0018.JPG,,,
1,3,True,False,True,True,False,False,test_images,DSC_0026.JPG,,,
1,3,True,False,True,True,False,False,test_images,DSC_0040.JPG,,,
1,3,True,False,True,True,False,False,test_images,DSC_0041.JPG,,,
1,3,True,False,True,True,False,False,test_images,DSC_0049.JPG,,,
1,3,True,False,True,True,False,False,test_images,DSC_0056.JPG,,,
1,3,True,False,True,True,False,False,test_images,DSC_0061.JPG,,,
1,3,True,False,True,True,False,False,test_images,DSC_0068.JPG,,,
1,3,True,False,True,True,False,False,test_images,IMG_2438.jpg,,,
1,3,False,True,True,True,False,False,test_images,DSC_0017.JPG,6,57.7,2.0
1,3,False,True,True,True,False,False,test_images,DSC_0018.JPG,15,58.2,4.0
1,3,False,True,True,True,False,False,test_images,DSC_0026.JPG,11,47.7,3.0
1,3,False,True,True,True,False,False,test_images,DSC_0040.JPG,13,73.6,2.0
1,3,False,True,True,True,False,False,test_images,DSC_0041.JPG,4,61.9,2.0
1,3,False,True,True,True,False,False,test_images,DSC_0049.JPG,0,nan,2.0
1,3,False,True,True,True,False,False,test_images,DSC_0056.JPG,8,47.1,2.0
1,3,False,True,True,True,False,False,test_images,DSC_0061.JPG,5,63.3,5.0
1,3,False,True,True,True,False,False,test_images,DSC_0068.JPG,6,79.7,2.0
1,3,False,True,True,True,False,False,test_images,IMG_2438.jpg,18,56.6,2.0
1,3,True,True,True,True,False,False,test_images,DSC_0017.JPG,6,41.3,3.0
1,3,True,True,True,True,False,False,test_images,DSC_0018.JPG,13,49.3,4.0
1,3,True,True,True,True,False,False,test_images,DSC_0026.JPG,6,55.1,3.0
1,3,True,True,True,True,False,False,test_images,DSC_0040.JPG,11,67.2,2.0
1,3,True,True,True,True,False,False,test_images,DSC_0041.JPG,7,60.2,2.0
1,3,True,True,True,True,False,False,test_images,DSC_0049.JPG,0,nan,2.0
1,3,True,True,True,True,False,False,test_images,DSC_0056.JPG,11,55.3,2.0
1,3,True,True,True,True,False,False,test_images,DSC_0061.JPG,12,56.5,4.0
1,3,True,True,True,True,False,False,test_images,DSC_0068.JPG,6,65.5,2.0
1,3,True,True,True,True,False,False,test_images,IMG_2438.jpg,15,65.2,2.0
1,3,False,False,False,False,True,False,test_images,DSC_0017.JPG,10,61.8,57.0
1,3,False,False,False,False,True,False,test_images,DSC_0018.JPG,7,64.4,52.0
1,3,False,False,False,False,True,False,test_images,DSC_0026.JPG,24,60.1,47.0
1,3,False,False,False,False,True,False,test_images,DSC_0040.JPG,35,45.9,42.0
1,3,False,False,False,False,True,False,test_images,DSC_0041.JPG,10,41.0,43.0
1,3,False,False,False,False,True,False,test_images,DSC_0049.JPG,0,nan,54.0
1,3,False,False,False,False,True,False,test_images,DSC_0056.JPG,16,42.3,45.0
1,3,False,False,False,False,True,False,test_images,DSC_0061.JPG,26,47.8,61.0
1,3,False,False,False,False,True,False,test_images,DSC_0068.JPG,7,49.3,60.0
1,3,False,False,False,False,True,False,test_images,IMG_2438.jpg,31,53.1,33.0
1,3,True,False,False,False,True,False,test_images,DSC_0017.JPG,10,64.4,57.0
1,3,True,False,False,False,True,False,test_images,DSC_0018.JPG,7,65.1,52.0
1,3,True,False,False,False,True,False,test_images,DSC_0026.JPG,24,62.2,47.0
1,3,True,False,False,False,True,False,test_images,DSC_0040.JPG,35,45.1,42.0
1,3,True,False,False,False,True,False,test_images,DSC_0041.JPG,10,40.3,43.0
1,3,True,False,False,False,True,False,test_images,DSC_0049.JPG,0,nan,54.0
1,3,True,False,False,False,True,False,test_images,DSC_0056.JPG,16,42.6,45.0
1,3,True,False,False,False,True,False,test_images,DSC_0061.JPG,26,45.4,60.0
1,3,True,False,False,False,True,False,test_images,DSC_0068.JPG,7,46.6,59.0
1,3,True,False,False,False,True,False,test_images,IMG_2438.jpg,31,52.2,33.0
1,3,False,True,False,False,True,False,test_images,DSC_0017.JPG,11,62.2,31.0
1,3,False,True,False,False,True,False,test_images,DSC_0018.JPG,25,66.1,29.0
1,3,False,True,False,False,True,False,test_images,DSC_0026.JPG,45,62.2,31.0
1,3,False,True,False,False,True,False,test_images,DSC_0040.JPG,12,72.4,22.0
1,3,False,True,False,False,True,False,test_images,DSC_0041.JPG,14,45.1,76.0
1,3,False,True,False,False,True,False,test_images,DSC_0049.JPG,0,nan,27.0
1,3,False,True,False,False,True,False,test_images,DSC_0056.JPG,13,41.5,28.0
1,3,False,True,False,False,True,False,test_images,DSC_0061.JPG,27,43.2,28.0
1,3,False,True,False,False,True,False,test_images,DSC_0068.JPG,3,49.7,28.0
1,3,False,True,False,False,True,False,test_images,IMG_2438.jpg,10,61.8,14.0
1,3,True,True,False,False,True,False,test_images,DSC_0017.JPG,13,63.2,34.0
1,3,True,True,False,False,True,False,test_images,DSC_0018.JPG,12,60.9,30.0
1,3,True,True,False,False,True,False,test_images,DSC_0026.JPG,13,59.5,35.0
1,3,True,True,False,False,True,False,test_images,DSC_0040.JPG,12,68.4,23.0
1,3,True,True,False,False,True,False,test_images,DSC_0041.JPG,19,45.9,28.0
1,3,True,True,False,False,True,False,test_images,DSC_0049.JPG,0,nan,35.0
1,3,True,True,False,False,True,False,test_images,DSC_0056.JPG,14,43.7,27.0
1,3,True,True,False,False,True,False,test_images,DSC_0061.JPG,12,59.1,29.0
1,3,True,True,False,False,True,False,test_images,DSC_0068.JPG,13,43.4,31.0
1,3,True,True,False,False,True,False,test_images,IMG_2438.jpg,19,67.4,14.0
1,3,False,False,True,False,True,False,test_images,DSC_0017.JPG,9,74.5,41.0
1,3,False,False,True,False,True,False,test_images,DSC_0018.JPG,23,56.1,38.0
1,3,False,False,True,False,True,False,test_images,DSC_0026.JPG,10,49.9,27.0
1,3,False,False,True,False,True,False,test_images,DSC_0040.JPG,20,51.7,32.0
1,3,False,False,True,False,True,False,test_images,DSC_0041.JPG,10,43.8,39.0
1,3,False,False,True,False,True,False,test_images,DSC_0049.JPG,0,nan,37.0
1,3,False,False,True,False,True,False,test_images,DSC_0056.JPG,13,44.9,42.0
1,3,False,False,True,False,True,False,test_images,DSC_0061.JPG,10,54.5,56.0
1,3,False,False,True,False,True,False,test_images,DSC_0068.JPG,5,78.7,37.0
1,3,False,False,True,False,True,False,test_images,IMG_2438.jpg,6,75.7,29.0
1,3,True,False,True,False,True,False,test_images,DSC_0017.JPG,9,77.4,41.0
1,3,True,False,True,False,True,False,test_images,DSC_0018.JPG,23,52.6,38.0
1,3,True,False,True,False,True,False,test_images,DSC_0026.JPG,10,46.7,27.0
1,3,True,False,True,False,True,False,test_images,DSC_0040.JPG,20,52.6,32.0
1,3,True,False,True,False,True,False,test_images,DSC_0041.JPG,10,44.7,39.0
1,3,True,False,True,False,True,False,test_images,DSC_0049.JPG,0,nan,37.0
1,3,True,False,True,False,True,False,test_images,DSC_0056.JPG,13,44.2,42.0
1,3,True,False,True,False,True,False,test_images,DSC_0061.JPG,10,51.7,56.0
1,3,True,False,True,False,True,False,test_images,DSC_0068.JPG,5,82.3,37.0
1,3,True,False,True,False,True,False,test_images,IMG_2438.jpg,6,75.6,29.0
1,3,False,True,True,False,True,False,test_images,DSC_0017.JPG,7,74.3,16.0
1,3,False,True,True,False,True,False,test_images,DSC_0018.JPG,13,64.0,19.0
1,3,False,True,True,False,True,False,test_images,DSC_0026.JPG,12,57.2,20.0
1,3,False,True,True,False,True,False,test_images,DSC_0040.JPG,24,62.6,15.0
1,3,False,True,True,False,True,False,test_images,DSC_0041.JPG,8,53.8,22.0
1,3,False,True,True,False,True,False,test_images,DSC_0049.JPG,0,nan,16.0
1,3,False,True,True,False,True,False,test_images,DSC_0056.JPG,10,43.2,21.0
1,3,False,True,True,False,True,False,test_images,DSC_0061.JPG,14,43.0,23.0
1,3,False,True,True,False,True,False,test_images,DSC_0068.JPG,6,77.2,16.0
1,3,False,True,True,False,True,False,test_images,IMG_2438.jpg,16,70.6,13.0
1,3,True,True,True,False,True,False,test_images,DSC_0017.JPG,9,59.7,16.0
1,3,True,True,True,False,True,False,test_images,DSC_0018.JPG,20,48.9,19.0
1,3,True,True,True,False,True,False,test_images,DSC_0026.JPG,27,53.4,17.0
1,3,True,True,True,False,True,False,test_images,DSC_0040.JPG,16,66.5,16.0
1,3,True,True,True,False,True,False,test_images,DSC_0041.JPG,5,43.6,20.0
1,3,True,True,True,False,True,False,test_images,DSC_0049.JPG,0,nan,17.0
1,3,True,True,True,False,True,False,test_images,DSC_0056.JPG,9,52.7,20.0
1,3,True,True,True,False,True,False,test_images,DSC_0061.JPG,9,46.9,26.0
1,3,True,True,True,False,True,False,test_images,DSC_0068.JPG,6,74.8,16.0
1,3,True,True,True,False,True,False,test_images,IMG_2438.jpg,14,75.8,12.0
1,3,False,False,False,True,True,False,test_images,DSC_0017.JPG,,,
1,3,False,False,False,True,True,False,test_images,DSC_0018.JPG,,,
1,3,False,False,False,True,True,False,test_images,DSC_0026.JPG,,,
1,3,False,False,False,True,True,False,test_images,DSC_0040.JPG,,,
1,3,False,False,False,True,True,False,test_images,DSC_0041.JPG,,,
1,3,False,False,False,True,True,False,test_images,DSC_0049.JPG,,,
1,3,False,False,False,True,True,False,test_images,DSC_0056.JPG,,,
1,3,False,False,False,True,True,False,test_images,DSC_0061.JPG,,,
1,3,False,False,False,True,True,False,test_images,DSC_0068.JPG,,,
1,3,False,False,False,True,True,False,test_images,IMG_2438.jpg,,,
1,3,True,False,False,True,True,False,test_images,DSC_0017.JPG,,,
1,3,True,False,False,True,True,False,test_images,DSC_0018.JPG,,,
1,3,True,False,False,True,True,False,test_images,DSC_0026.JPG,,,
1,3,True,False,False,True,True,False,test_images,DSC_0040.JPG,,,
1,3,True,False,False,True,True,False,test_images,DSC_0041.JPG,,,
1,3,True,False,False,True,True,False,test_images,DSC_0049.JPG,,,
1,3,True,False,False,True,True,False,test_images,DSC_0056.JPG,,,
1,3,True,False,False,True,True,False,test_images,DSC_0061.JPG,,,
1,3,True,False,False,True,True,False,test_images,DSC_0068.JPG,,,
1,3,True,False,False,True,True,False,test_images,IMG_2438.jpg,,,
1,3,False,True,False,True,True,False,test_images,DSC_0017.JPG,8,48.2,8.0
1,3,False,True,False,True,True,False,test_images,DSC_0018.JPG,15,67.9,8.0
1,3,False,True,False,True,True,False,test_images,DSC_0026.JPG,7,57.2,8.0
1,3,False,True,False,True,True,False,test_images,DSC_0040.JPG,24,60.4,6.0
1,3,False,True,False,True,True,False,test_images,DSC_0041.JPG,33,50.9,35.0
1,3,False,True,False,True,True,False,test_images,DSC_0049.JPG,0,nan,11.0
1,3,False,True,False,True,True,False,test_images,DSC_0056.JPG,9,52.2,6.0
1,3,False,True,False,True,True,False,test_images,DSC_0061.JPG,24,36.8,11.0
1,3,False,True,False,True,True,False,test_images,DSC_0068.JPG,8,41.2,8.0
1,3,False,True,False,True,True,False,test_images,IMG_2438.jpg,13,58.9,5.0
1,3,True,True,False,True,True,False,test_images,DSC_0017.JPG,6,73.8,10.0
1,3,True,True,False,True,True,False,test_images,DSC_0018.JPG,9,64.4,8.0
1,3,True,True,False,True,True,False,test_images,DSC_0026.JPG,12,51.2,9.0
1,3,True,True,False,True,True,False,test_images,DSC_0040.JPG,11,67.2,6.0
1,3,True,True,False,True,True,False,test_images,DSC_0041.JPG,6,39.3,6.0
1,3,True,True,False,True,True,False,test_images,DSC_0049.JPG,0,nan,13.0
1,3,True,True,False,True,True,False,test_images,DSC_0056.JPG,11,39.6,7.0
1,3,True,True,False,True,True,False,test_images,DSC_0061.JPG,15,41.0,11.0
1,3,True,True,False,True,True,False,test_images,DSC_0068.JPG,3,43.0,11.0
1,3,True,True,False,True,True,False,test_images,IMG_2438.jpg,20,75.2,5.0
1,3,False,False,True,True,True,False,test_images,DSC_0017.JPG,,,
1,3,False,False,True,True,True,False,test_images,DSC_0018.JPG,,,
1,3,False,False,True,True,True,False,test_images,DSC_0026.JPG,,,
1,3,False,False,True,True,True,False,test_images,DSC_0040.JPG,,,
1,3,False,False,True,True,True,False,test_images,DSC_0041.JPG,,,
1,3,False,False,True,True,True,False,test_images,DSC_0049.JPG,,,
1,3,False,False,True,True,True,False,test_images,DSC_0056.JPG,,,
1,3,False,False,True,True,True,False,test_images,DSC_0061.JPG,,,
1,3,False,False,True,True,True,False,test_images,DSC_0068.JPG,,,
1,3,False,False,True,True,True,False,test_images,IMG_2438.jpg,,,
1,3,True,False,True,True,True,False,test_images,DSC_0017.JPG,,,
1,3,True,False,True,True,True,False,test_images,DSC_0018.JPG,,,
1,3,True,False,True,True,True,False,test_images,DSC_0026.JPG,,,
1,3,True,False,True,True,True,False,test_images,DSC_0040.JPG,,,
1,3,True,False,True,True,True,False,test_images,DSC_0041.JPG,,,
1,3,True,False,True,True,True,False,test_images,DSC_0049.JPG,,,
1,3,True,False,True,True,True,False,test_images,DSC_0056.JPG,,,
1,3,True,False,True,True,True,False,test_images,DSC_0061.JPG,,,
1,3,True,False,True,True,True,False,test_images,DSC_0068.JPG,,,
1,3,True,False,True,True,True,False,test_images,IMG_2438.jpg,,,
1,3,False,True,True,True,True,False,test_images,DSC_0017.JPG,13,53.5,6.0
1,3,False,True,True,True,True,False,test_images,DSC_0018.JPG,14,68.2,11.0
1,3,False,True,True,True,True,False,test_images,DSC_0026.JPG,11,45.4,10.0
1,3,False,True,True,True,True,False,test_images,DSC_0040.JPG,20,51.6,6.0
1,3,False,True,True,True,True,False,test_images,DSC_0041.JPG,5,36.0,6.0
1,3,False,True,True,True,True,False,test_images,DSC_0049.JPG,0,nan,5.0
1,3,False,True,True,True,True,False,test_images,DSC_0056.JPG,11,45.9,7.0
1,3,False,True,True,True,True,False,test_images,DSC_0061.JPG,11,58.5,8.0
1,3,False,True,True,True,True,False,test_images,DSC_0068.JPG,6,68.4,5.0
1,3,False,True,True,True,True,False,test_images,IMG_2438.jpg,14,72.4,4.0
1,3,True,True,True,True,True,False,test_images,DSC_0017.JPG,7,54.4,5.0
1,3,True,True,True,True,True,False,test_images,DSC_0018.JPG,14,65.6,8.0
1,3,True,True,True,True,True,False,test_images,DSC_0026.JPG,16,49.6,9.0
1,3,True,True,True,True,True,False,test_images,DSC_0040.JPG,22,49.9,6.0
1,3,True,True,True,True,True,False,test_images,DSC_0041.JPG,5,34.3,5.0
1,3,True,True,True,True,True,False,test_images,DSC_0049.JPG,0,nan,6.0
1,3,True,True,True,True,True,False,test_images,DSC_0056.JPG,7,44.7,6.0
1,3,True,True,True,True,True,False,test_images,DSC_0061.JPG,3,52.3,9.0
1,3,True,True,True,True,True,False,test_images,DSC_0068.JPG,7,65.8,5.0
1,3,True,True,True,True,True,False,test_images,IMG_2438.jpg,17,68.1,5.0
1,3,False,False,False,False,False,True,test_images,DSC_0017.JPG,10,60.9,12.0
1,3,False,False,False,False,False,True,test_images,DSC_0018.JPG,12,64.1,12.0
1,3,False,False,False,False,False,True,test_images,DSC_0026.JPG,3,64.0,10.0
1,3,False,False,False,False,False,True,test_images,DSC_0040.JPG,24,62.0,11.0
1,3,False,False,False,False,False,True,test_images,DSC_0041.JPG,15,34.2,11.0
1,3,False,False,False,False,False,True,test_images,DSC_0049.JPG,0,nan,13.0
1,3,False,False,False,False,False,True,test_images,DSC_0056.JPG,10,44.1,11.0
1,3,False,False,False,False,False,True,test_images,DSC_0061.JPG,6,67.8,17.0
1,3,False,False,False,False,False,True,test_images,DSC_0068.JPG,5,70.5,12.0
1,3,False,False,False,False,False,True,test_images,IMG_2438.jpg,8,74.6,7.0
1,3,True,False,False,False,False,True,test_images,DSC_0017.JPG,10,62.6,12.0
1,3,True,False,False,False,False,True,test_images,DSC_0018.JPG,12,65.5,12.0
1,3,True,False,False,False,False,True,test_images,DSC_0026.JPG,3,65.6,10.0
1,3,True,False,False,False,False,True,test_images,DSC_0040.JPG,24,60.4,11.0
1,3,True,False,False,False,False,True,test_images,DSC_0041.JPG,15,34.7,11.0
1,3,True,False,False,False,False,True,test_images,DSC_0049.JPG,0,nan,13.0
1,3,True,False,False,False,False,True,test_images,DSC_0056.JPG,10,43.5,11.0
1,3,True,False,False,False,False,True,test_images,DSC_0061.JPG,6,67.2,17.0
1,3,True,False,False,False,False,True,test_images,DSC_0068.JPG,5,75.3,12.0
1,3,True,False,False,False,False,True,test_images,IMG_2438.jpg,8,73.8,7.0
1,3,False,True,False,False,False,True,test_images,DSC_0017.JPG,8,83.0,5.0
1,3,False,True,False,False,False,True,test_images,DSC_0018.JPG,22,52.7,8.0
1,3,False,True,False,False,False,True,test_images,DSC_0026.JPG,12,53.8,9.0
1,3,False,True,False,False,False,True,test_images,DSC_0040.JPG,15,57.3,8.0
1,3,False,True,False,False,False,True,test_images,DSC_0041.JPG,4,32.1,8.0
1,3,False,True,False,False,False,True,test_images,DSC_0049.JPG,0,nan,7.0
1,3,False,True,False,False,False,True,test_images,DSC_0056.JPG,15,40.5,9.0
1,3,False,True,False,False,False,True,test_images,DSC_0061.JPG,4,45.0,11.0
1,3,False,True,False,False,False,True,test_images,DSC_0068.JPG,6,84.6,5.0
1,3,False,True,False,False,False,True,test_images,IMG_2438.jpg,13,74.6,4.0
1,3,True,True,False,False,False,True,test_images,DSC_0017.JPG,8,84.2,5.0
1,3,True,True,False,False,False,True,test_images,DSC_0018.JPG,16,63.4,7.0
1,3,True,True,False,False,False,True,test_images,DSC_0026.JPG,9,61.1,8.0
